name,stars,review_count,latitude,longitude
Rawson Neal Psychiatric Hospital,1.0,4,36.1530289,-115.2271688
Grand Montecito Animal Hospital,4.0,29,36.275807,-115.279282
Tire Works Total Car Care,2.5,27,35.999183,-115.204305
Roberto's Taco Shop,3.5,45,35.999183,-115.204305
Anytime Fitness,2.0,6,36.1373,-115.3519
Ez Rims 4 Rent,4.0,4,36.1291953,-115.0870636
LifeStorage of Spring Valley,4.5,3,36.1141644,-115.293267
Just Brakes,2.0,13,36.0541953,-115.1191095
Chang's Discount Auto Repair,5.0,4,36.0921032,-115.2079226
The Art of Music,4.5,5,36.1240236,-115.1703564
Paradiso,4.5,8,36.122389,-115.2044807
Hawaiian Food Online Inc,3.5,3,36.1437297,-115.2376269
Viva El Taco,3.5,13,36.1953433,-115.0250163
Port of Subs,4.5,7,36.2796007,-115.2060499
H&R Block,3.0,4,36.0426927,-115.2419044
Sunrise Pediatrics,1.0,4,36.1356653,-115.1373499
Robb & Stucky,1.5,3,36.0685631,-115.1741949
Nestle Tollhouse Cafe,4.0,6,36.07643,-115.17494
The Rock Center For Dance,5.0,4,36.0135265,-115.1458962
TLC the Flooring Boutique,4.5,23,36.0936057,-115.201663
Sunshine Movers,5.0,19,36.1593554,-115.2692118
J C J Auto Repair,4.0,4,36.0968157,-115.1819347
Cvs Pharmacy,2.0,8,36.2620269,-115.2471096
Metro Pcs,2.5,3,36.15748,-115.079768
Popeyes Louisiana Kitchen,2.0,19,36.0615876,-115.2431583
Fills No 2,2.5,8,36.061687,-115.243177
Vegas Transportation,1.0,22,36.137029,-115.178433
Heidi's Brooklyn Deli,3.5,45,36.1587715,-115.2111012
Las Ventanas,3.5,5,36.157808,-115.320705
JCPenney,3.5,36,36.108512,-115.309295
Tonic Salon,4.5,69,36.1411,-115.2768
Albertsons,3.0,7,36.1384892,-115.0670343
Small Town Dog,3.5,21,36.1008539,-115.0995169
Walmart,2.5,4,36.0987185,-115.2947321
Walmart Supercenter,2.5,29,36.0228324,-115.1242667
Simple Healings,5.0,4,36.2038472,-115.255569
Angel Cleaners,4.0,7,36.2775809,-115.2886246
CVS/pharmacy,2.5,8,36.189382,-115.258709
Wells Fargo Bank,3.5,3,36.1002902,-115.3131894
Godiva Chocolatier,4.0,22,36.0692784,-115.1722532
Jen Sias-Lyke - State Farm Insurance Agent,4.0,13,36.041914075613,-115.243353322148
Turnberry Towers East,5.0,3,36.1410138,-115.1527942
China One,3.5,91,36.289679,-115.285732
Pink Nails,3.5,64,36.3011709,-115.279356
Trimcare,4.5,15,36.091166,-115.298269
Direct Beauty Supply,4.5,17,36.125439,-115.208724
Ultimate Tanning,4.5,6,36.034953,-115.1359573
Tina's Beauty Salon,4.0,9,36.13884,-115.137903
You Dirty Dog,2.5,23,36.280974,-115.211292
Discount TV Repair,2.5,4,36.1316793,-115.1908457
Safelite AutoGlass,4.5,23,36.217059,-115.07337
Transmission Technicians,1.5,3,36.013258,-115.1511008
Rent-A-Center #02934,2.5,3,36.2384119,-115.21039
Unique Scape & Design,2.5,3,36.282537,-115.2678516
Max Muscle Sports Nutrition,4.5,8,36.2884714,-115.287941
Win Place & Show Grooming,2.0,3,36.0203453664911,-115.15207661377
MAC Cosmetics,3.5,33,36.0683626,-115.1726642
Gamestop,2.5,13,36.2718255,-115.2675385
BattleZone Comics & Games,4.5,6,36.2390495,-115.2018284
Today's Dental & Oral Surgery,4.5,5,36.1877813,-115.224425
Subway,3.5,12,36.0198631,-115.2704078
Panda Express,3.0,6,36.2769088,-115.2079082
Picture People,3.5,9,36.1725319,-115.197258
The Champion Center of Las Vegas,3.5,3,36.1735933,-115.0920236
Nailstudio,4.5,8,36.1219621,-115.3141464
LV Jewelry Exchange,4.5,18,36.11579,-115.2062
Lasalsa Cantina Mexican Fare,3.0,6,36.1183949,-115.1729418
Espresso,3.5,6,36.1183949,-115.1729418
Bath & Body Works,5.0,3,36.3007,-115.2355
Sophia's Pizzeria,4.5,3,36.128755,-115.198482
Trademark Carpet Services,5.0,3,36.081087,-115.1141126
Planet Beach Contempo Spa,4.5,8,36.265321,-115.26032
Enterprise Rent-A-Car,3.5,4,36.01578,-115.1194884
David Habart - State Farm Insurance Agent,4.5,4,36.1911743,-115.30365
Dollar Tree Store,5.0,3,36.2886441,-115.2855891
Signarama,5.0,4,36.1433,-115.25354
Cvs Pharmacy,3.5,4,36.1369937,-115.0294341
AT&T,4.5,7,36.195017,-115.25824
Bodyheat Tanning,3.0,27,36.0255298018456,-115.118670836091
Juhl,3.5,9,36.1638732,-115.1467918
Bath & Body Works,3.0,9,36.0682998,-115.1729902
The Finish Line,2.5,3,36.0682998,-115.1729902
Zumiez 261,2.0,3,36.0682998,-115.1729902
Sing Sing Sign,4.5,13,36.127175,-115.197924
Baskin-Robbins,3.5,17,36.281213,-115.2616009
Sprint Store By Wireless Experts,2.0,13,36.055269,-115.171549
La Cocina,3.5,9,36.055269,-115.171549
Cigarettes Fragrances,5.0,4,36.0372181,-115.1978276
Dollar Loan Center,2.5,3,36.1138469,-115.2806243
Bestcuts & More,4.5,5,36.0944572,-115.2088673
Scrubtastic,3.0,24,36.0793,-115.243666
Quick Repair Jewelry,4.5,28,36.1744373,-115.2610247
AT&T,3.0,13,36.020108,-115.1167735
U Shampooch,1.5,3,36.1672622,-115.2592043
Short Line Express Market,3.5,3,36.0411572,-115.2788314
Ticket Busters,4.0,10,36.17311,-115.12711761377
Sport Cuts Salon,4.5,17,36.1110572,-115.2416881
Li Ren Massage,2.0,4,36.143299,-115.148794
Scooter Stop,1.0,5,36.1974165,-115.2063079
Sand and Sage Tours,2.0,4,36.273142,-115.317932
Elite Audio & Customs,5.0,33,36.0978702,-115.20837
Albertsons,2.5,19,36.2196922302246,-115.275184631348
Haslett Katrina MD,2.0,4,36.0779435,-115.2963425
Hansen Orthodontics,3.0,7,36.226007,-115.259869
B & B Station LLC,3.5,4,36.0244,-115.172947
Jvpc Dr Jo Velasquez,4.0,3,36.1043905,-115.1189839
Guru Express Market #3,4.0,5,36.048843,-115.224847
Postal Pros,4.0,5,36.0160686,-115.1176322
Distinctive Insurance,5.0,3,36.1147713,-115.2743923
Rose Family Dentistry,3.5,5,36.035241,-115.117765
"Cut Rate Glass, Inc.",4.5,14,36.082034,-115.211832
Great Clips,2.5,15,36.2900356,-115.2876391
Walgreens,3.0,14,36.1444058,-115.2988674
Gorilla Radio Smoke Shop,5.0,33,36.1125208,-115.1199258
Palm Beach Tan,4.5,9,36.2769088,-115.2079082
DaLonnie's Hair & Nail Studio,4.0,7,36.0725582,-115.1057205
Purrfect Auto Service,1.5,3,36.1294023,-115.0875202
Victory Martial Arts Vegas Inc,3.0,6,36.221024,-115.3286729
Caldera Wealth Management,5.0,3,36.157808,-115.263844
Walmart Supercenter,2.0,6,36.2714884,-115.2707274
Sport Clips,3.5,4,36.2769088,-115.2079082
Sonic Drive-In,3.0,12,36.1154286,-115.1017728
Mountain Heights Montessori,5.0,5,36.12786,-115.207607
Vibe Spa & Salon,4.5,13,36.032142,-115.135801
Smoke Shop N Cigars,4.0,4,36.1008126,-115.2091755
"C.L. Crow, DDS,MAGD",5.0,3,36.195023,-115.2566028
Subaru of Las Vegas,4.0,39,36.1442464,-115.21497
Speedee Mart,4.0,5,36.1265778,-115.3145004
Nevada Legal Forms& Postal Services,3.5,6,36.2787098310447,-115.206025656099
Capriotti's Sandwich Shop,4.0,30,36.1678477,-115.0623508
Don Vicente Cigar Company,5.0,12,36.1627211,-115.1452019
2 Chicks & a Broomstick,3.5,3,36.12586,-115.184772
Nathan's Famous,3.5,17,36.124423,-115.146372
Makeup In the 702,4.5,40,36.1118755,-115.2038938
Storage One,2.0,3,36.064259,-115.305114
Centennial Pediatrics,3.5,6,36.28638,-115.28544
Hermes,2.5,4,36.124423,-115.146372
Sidewalk Cafe,3.5,8,36.1190699,-115.1564608
Berelowitz Brian MD,4.0,6,36.180423,-115.316199
Mountain Podiatry,3.5,4,36.180423,-115.316199
Cvs Pharmacy,3.5,3,36.1157619,-115.2416211
Tax Crisis Institute,4.5,10,36.116544,-115.1569998
Albertsons,2.5,15,36.143033,-115.138594
Johnny Rockets,3.0,38,36.0416966,-115.1838488
Bee Nails,4.0,5,36.143945,-115.064099
Vic & Anthony's Steakhouse,4.5,325,36.17062,-115.144668
Dominican Destination Salon,2.5,7,36.15958,-115.208991
"Staci L McHale, MD",4.0,25,36.076827,-115.296977
Center For Colon & Digestive Disease,2.0,3,36.204114,-115.247637
Mickey Weisz MD,3.0,5,36.204114,-115.247637
Quiznos Sub,3.0,5,36.0553457,-115.1721327
MacKay Chiropractic Ltd,5.0,3,36.2185429,-115.2595642
"ADT Security Services, Inc.",1.0,10,36.207865,-115.25699
FedEx Office Print & Ship Center,2.5,5,36.2911051,-115.2874852
Petite Bisou Salon,3.5,7,36.115156,-115.2321108
CBS Television City,4.0,24,36.1030179,-115.1676888
Bank of America,2.5,6,36.279336,-115.204361
AT&T,3.0,4,36.1155216,-115.1036203
Panda Express,2.5,15,36.0540588,-115.1715827
Walgreens,3.5,8,36.1005309,-115.297926
AT&T,2.5,17,36.2644100189209,-115.257043987513
Jay's Market On Flamingo,3.5,13,36.1148499,-115.164423
Far East Foot Massage,4.5,33,36.0458007,-115.2440943
"Nicole J Moss, MD",4.5,15,36.214608,-115.250972
Munchies,4.5,6,36.1959348,-115.2327809
Ultimate Staffing Services,2.0,4,36.067755,-115.162823
Casa Tlaquepaque,3.0,7,36.1742667,-115.0681141
Wk Travel,1.0,5,36.1163055,-115.1411068
Walgreens,3.5,12,36.158598,-115.281578
Tire Works Total Car Care,3.0,32,36.060576,-115.223856
Truman Orthodontics,5.0,12,36.1635865,-115.2924735
911 Keys & Sound,4.0,5,36.129278954092,-115.171051025391
Leather Headquarters,2.5,3,36.2402793,-115.2330748
Jean Philipe Patisserie,3.5,3,36.1066209,-115.188229
Zulma's Beauty Salon,4.0,4,36.240074,-115.065381
Champion Motorsports,3.5,3,36.0697824,-115.208273
Keyport Store & HQ,4.5,8,36.1042661652883,-115.183389186859
Dunkin Donuts,3.0,3,36.042912,-115.150469
Classic Nails,2.0,7,36.133449,-115.278489
Little Caesars Pizza,2.5,16,36.302559,-115.282161
Sbarro Pizza,2.5,3,36.0853424072266,-115.119369506836
RadioShack,3.5,5,36.0400823,-115.1964304
Payless Shoe Source Store #1137,3.0,3,36.0387094,-115.1950437
Miller Turner Obgyn,2.5,4,36.0583669,-115.272026
Brady Realty Group,2.5,6,36.100844,-115.3034338
Roberto's Taco Shop,3.5,34,36.1584097,-115.2923366
No 1 Boba Tea,4.0,214,36.1260808027155,-115.196900982612
"Alan Greenberg, APH",5.0,10,36.1439804,-115.2805153
Aqua Desert Spa & Wellness,5.0,4,36.142896,-115.27015
Family Dollar,4.0,3,36.1585759,-115.072929
Popeye's,3.0,5,36.072137,-115.206948
Fairytales and Tutus,4.0,4,36.100858,-115.304552
Vip Nails,2.0,7,36.196346,-115.030392
Las Vegas-Clark County Library System - Centennial Hills Library,4.0,25,36.2832026,-115.2620179
Baam Automotive,4.0,5,36.1475159,-115.103737
Gamestop,4.0,12,36.0400823,-115.1964304
Procare Medical Center,3.5,71,36.064115,-115.241693
Green World Cleaners,4.5,36,36.0641072,-115.2415182
PetSmart,3.0,20,36.0816107,-115.1219596
Burton Studio,3.5,5,36.0761437,-115.1014873
Diagnostic Center of Medicine,3.5,5,36.134362,-115.278402
Jack in the Box,3.0,12,36.059982,-115.279878
Cox Solutions Store,2.5,14,36.179332,-115.176481
Still Smoking Vapor & Smoke Shop,4.5,24,36.142663,-115.2094889
Joshan Filipino Oriental Market,3.5,8,36.0875587,-115.0049216
Cherrington Dental,4.5,24,36.1973306,-115.2579285
"Kelley S John, MD",2.0,4,36.216661,-115.249417
Car Country Auto sales,2.5,3,36.1433,-115.235262
Fills,2.0,9,36.012925,-115.156374
Smile Haven Family Dentistry,4.5,9,36.115741,-115.119642
Goodwill Southern Nevada,2.5,4,36.240211,-115.208125
Cici's Pizza,3.0,19,36.168513,-115.0620135
Big Lots,3.0,7,36.2009162,-115.2811043
DirectBuy of Las Vegas,3.0,10,36.0724995,-115.2033057
Tam of Nevada,4.5,5,36.1186973,-115.1542695
Island Frozen Yogurt,1.5,3,36.0899638,-115.2428201
Las Gorditas Los Pinguinos,3.5,6,36.2024961,-115.2422325
Kidfixers Pediatrics,4.0,14,36.1824821,-115.3171295
House of Window Coverings,3.0,14,36.0985573271961,-115.294687114656
Golden River Realty,2.0,7,36.126425,-115.219878
Postal Pros,4.0,6,36.160319,-115.350778
Fantastic Sams Hair Salons,3.0,4,36.1600724,-115.350056
7-Eleven,4.5,4,36.021752,-115.26927
Just Nails,2.5,13,36.1284289,-115.314551
Terminix,1.0,6,36.066498,-115.1261609
Same Day Cleaner,3.5,22,36.2184429913759,-115.314460024238
Star Nursery,3.5,14,36.0305165,-115.2153428
Flamingo Nails,4.0,16,36.114458,-115.287598
Record City,4.5,12,36.158513,-115.075474
Pizza Hut,2.5,12,36.0832757187969,-115.032299455721
Eautoniche,4.0,4,36.0756685,-115.1129438
El Rancho Tires,4.5,9,36.159532,-115.194613
Einstein Noah Bagel Corp,4.0,16,36.2838114,-115.2872836
Car Zone,4.5,3,36.0973168,-115.0460942
Woo Che Asian Grill,3.0,6,36.1261436,-115.2053944
Zen Zone,4.0,5,36.1111846,-115.1707331
AutoZone,4.5,4,36.0827253980397,-115.031544900975
La Belle Nail Spa,4.5,42,36.0160686,-115.1176322
Henderson China Foot Massage and Reflexology,4.0,38,36.0164875,-115.1181769
Anytime Fitness,3.0,13,36.042876,-115.1521075
T Party,5.0,3,36.0115489,-115.1187626
Fabulous Freddy's,3.5,57,36.2911427,-115.2849943
Robertos Taco Shop,4.0,44,36.2910556,-115.2848169
All European Auto Repair,2.0,27,36.085623,-115.244782
FedEx Office Print & Ship Center,3.0,20,36.1157765809303,-115.299794336914
Diamond Resort International,1.5,9,36.1595813,-115.3263049
"Fihn Greg, APH",4.0,5,36.274173,-115.258089
Titan Roofing Llc,3.0,6,36.08071,-115.194356
Short Line Express Market,3.0,5,36.055937,-115.2252018
Sonic Drive-In,3.0,9,36.2798467,-115.2064069
Home Consignment Center,2.0,3,36.2749756,-115.2697758
KPLV-FM My 93.1,4.5,3,36.1368006,-115.1795298
Walmart Neighborhood Market,3.5,6,36.0551648,-115.1185223
Rose Nail & Spa,4.0,35,36.0570215,-115.2800789
Ichiban,2.5,14,36.1275236,-115.1715003
Roberto's Taco Shop,4.0,20,36.220388,-115.286422
Las Vegas Tattoo & Souvenirs,3.5,4,36.1548588,-115.1119831
Absolute Flood Response,4.5,10,36.070982,-115.198823
Soma Intimates,3.5,7,36.0674242134527,-115.175931975245
All Night Long Entertainment,4.0,15,36.0749993,-115.1828943
Office Depot,3.0,6,36.0998158,-115.2254335
Aura Dental,5.0,3,36.1296313,-115.0927982
Dunkin' Donuts,3.0,21,36.1139501,-115.1194034
Jamba Juice,3.5,11,36.2774476,-115.2068052
Bella Beauty Salon,5.0,5,36.1265084,-115.2182851
The UPS Store,4.0,9,36.1922985,-115.3045583
Babies R US,3.0,22,36.0646187,-115.2447247
Anytime Fitness,4.5,3,36.0831595016895,-115.033279661691
"Chambers & Associates OBGYN and Gynecological Surgery, PLLC",4.5,29,36.056977,-115.2694202
Walgreens,1.5,3,36.2637423,-115.256608
Jamba Juice,4.0,20,36.2401743460706,-115.115673065186
LifeStorage of Enterprise,3.5,6,36.034428,-115.225035
Men's Wearhouse,4.5,8,36.0630818,-115.2508725
Sin City Sushi,4.0,214,36.0211192,-115.1190908
McDonald's,2.5,8,36.070874,-115.278734
Wolfgang Puck Pizzeria & Cucina,4.0,399,36.1076767160086,-115.175061689998
Smokilicious Bar-B-Q,3.5,5,36.175,-115.136389
Hussong's Cantina,3.5,299,36.094254,-115.176019
VIP Golf Services,3.0,4,36.0753554,-115.181695
Shalimar Restaurant,3.5,54,36.1173162460445,-115.20850758728
Good Foot Spa,3.5,121,36.1262286178595,-115.203323364258
Gregory's,3.5,3,36.128561,-115.1711298
Qdoba,3.5,39,36.0616932,-115.243814
Benny's Bullpen Sports Bar & Cigar Lounge,3.5,26,36.171235,-115.144061
Tiffany & Co,4.0,26,36.109242,-115.173544
Dukem Ethiopian Restaurant,3.5,3,36.127192,-115.144873
Marjorie Barrick Museum,4.0,14,36.1076935,-115.1372841
Spa At Four Seasons Hotel Las Vegas,4.5,7,36.090881179755,-115.139055968262
Parisian Palace,3.0,4,36.133412,-115.225958
Ecodry Carpet Cleaning,4.0,13,36.084059,-115.26933
Bet on the Farm,4.0,32,36.168839558959,-115.192552283406
Mac Shack Spring Valley,3.5,298,36.055816820075,-115.28128738002
Huntington Ink Tattoo Lounge,2.0,5,36.1153808,-115.1981452
McDonald's,2.0,17,36.098909,-115.175557
Caked Las Vegas,3.5,116,36.011942,-115.136169
Taste & Sounds of Soul,4.5,3,36.1697818,-115.1419133
"Greta Muirhead, Attorney At Law",5.0,4,36.1588965,-115.3115611
Hammer & Ales,3.5,34,36.0863213,-115.1928917
Bacio,3.5,71,36.099777,-115.1725943
Harold's Chicken & Fish,3.0,33,36.098582,-115.242545
Rodney Lough Jr. - Wilderness Collections Gallery,4.5,8,36.105150328983,-115.175085067749
Desert Wildlife National Refuge,4.0,6,36.175,-115.136389
Desert VW Service Dept,3.0,5,36.143102,-115.231111
Wolfgang Puck Express,1.5,23,36.0847518,-115.1502912
Todd English P.U.B.,3.5,929,36.1071613,-115.1738191
Gray Line Las Vegas,2.0,19,36.100642,-115.146429
TJ Maxx,4.0,19,36.0541162,-115.2753192
Whole Foods Market,3.5,72,36.1974857,-115.2501812
Quesadilla,2.5,30,36.1181689,-115.172435
Artistic Pool & Spa,4.5,6,36.143741,-115.2907508
Starbucks,3.0,16,36.130172,-115.118099
Baja Fresh,2.5,24,36.0847518,-115.1502912
The Spa,4.5,68,36.1059694717607,-115.174650549889
Shanni Cakes,4.5,3,36.175,-115.136389
Aces Bar & Grill,4.0,46,36.055814674958,-115.28786983304
Shin Yakitori House,3.0,10,36.0944424,-115.2079863
James and Gaye,4.5,30,36.158191,-115.286014
Spazmatics,4.5,25,36.0115126,-115.1748529
Vow of Makeup,5.0,4,36.1165487,-115.0881146
Total Wine & More,4.5,197,36.1640019,-115.2893397
Flame Kabob,3.5,51,36.071228,-115.134212
Cafe Presse,3.5,34,36.128561,-115.1711298
Houdini Magic Shop,3.5,10,36.128561,-115.1711298
Jason Alexander as Donny Clay,3.5,3,36.1099199803609,-115.171444646154
Garden of the Dragon,4.0,10,36.1369156,-115.152222
Pho at The Coffee Shop,2.5,92,36.1247267427889,-115.171764855881
702 VIP Las Vegas,4.5,3,36.108477,-115.1834721
Vanity Nails & Spa,4.0,85,36.0512,-115.17154
The Coffee Bean & Tea Leaf,4.0,8,36.1247996985912,-115.169575810432
Vegas Game Repair,4.0,6,36.032145,-115.135813
McDonald's,2.0,17,36.121868,-115.15432
7-Eleven,4.0,9,36.1214619,-115.1546452
Starbucks,2.5,31,36.0808435336618,-115.135925476385
US Airways,2.0,49,36.089494,-115.138026
Hudson News,2.5,15,36.089494,-115.138026
Starbucks,3.0,23,36.1033743,-115.1693962
IHOP,3.5,25,36.1231056,-115.2436769
Levy's Bagels & Deli,3.5,38,36.1432711,-115.2627634
Cartier,4.0,7,36.1071296482119,-115.173739606238
Nevada Eye Care,3.5,7,36.219008,-115.263464
Combat Zone Paintball,4.0,24,35.952828,-115.1760676
Du-Par's Restaurant and Bakery,4.0,405,36.1712166157953,-115.146236484561
Verve Las Vegas,5.0,13,36.0465173,-115.183163
Smashburger,3.5,162,36.196218,-115.259312
The Deuce Lounge,3.0,84,36.1073359817373,-115.173618889966
Rain Forest Flowers,1.5,7,36.1592275,-115.146154
Slidin' Thru,4.0,352,36.1658902,-115.1534203
El Segundo Sol,3.5,326,36.127307,-115.174568
U-Swirl Frozen Yogurt,4.0,41,36.1160365647702,-115.296506886801
Yogurt In,2.5,59,36.0934209684613,-115.176144899683
Blondies Car Wash,4.0,17,36.1595905,-115.2170501
GoLandSailing,4.5,7,36.0997951,-115.116927
Exploration Park,4.5,92,36.014347119011,-115.26066687665
Red Ridge Park,3.5,28,36.060788092023,-115.28920254152
The CC Print,2.0,4,36.18853,-115.1223995
The Magic and Tigers of Rick Thomas,3.0,14,36.1111846,-115.1707331
Spay and Neuter Center of Southern Nevada,4.0,37,36.1149356,-115.0991722
Cafe Rio,3.5,101,36.104474,-115.136561
The Pottery Shop,3.5,13,36.0675782,-115.1770514
Avis Rent a Car,2.5,11,36.0600413,-115.1643417
BeeWise Pest Control,5.0,7,36.1440861,-115.2904297
Rambo's Kitchen,3.5,293,36.0789703,-115.298266
Ancient Spa & Boutique,3.5,23,36.043712,-115.232353
Rising Sun,4.0,49,36.114765,-115.160858
Gold Line,4.0,8,36.1640608,-115.1548268
Raising Cane's,4.0,101,36.265008,-115.256656
Rosy Flowers Event Designs,5.0,3,36.132357,-115.18675
Thai Cuisine,4.0,62,36.174414,-115.063828
Binion's Cafe,3.0,81,36.171235,-115.144061
Desert Custom,5.0,41,36.1215789,-115.191314
Big Hurt's Snack Shack,3.5,14,36.1183787,-115.1726202
Golden Nugget Buffet,2.5,152,36.1706341,-115.144266
Raising Cane's,4.0,140,36.058757,-115.243289
Bar+Bistro @ The Arts Factory,3.5,311,36.159147,-115.152728
Chicken Bonz,3.0,52,36.071196,-115.207463
Level 107 Lounge,4.0,194,36.1468405657765,-115.156272391846
Starbucks,3.0,14,36.1026962833457,-115.171067298953
Bonanno's New York Pizzeria,3.0,48,36.1027894454348,-115.169889608643
Crazy Shirts,4.0,3,36.1106894665371,-115.171434080688
Clark County Courthouse,3.5,6,36.1665451,-115.1457253
Checkers,3.0,45,36.1307842,-115.082339
Las Vegas Premier Paintball,4.0,12,36.18643,-115.284794
The Coffee Bean & Tea Leaf,3.5,39,36.068228652012,-115.177366640867
DW Bistro,4.5,668,36.0771122954093,-115.298295021057
Margarita Bar,3.0,8,36.1244535,-115.1698663
Siena Italian Authentic Trattoria and Deli,3.5,141,36.1449499,-115.301818
Downtown Tattoo,5.0,73,36.1661267,-115.1335253
Bally's Las Vegas Hotel & Casino,3.0,858,36.1155513956142,-115.169610561689
Aracelli Zea Cake Studio,4.5,15,36.149751,-115.0762536
Bags To Go,3.5,3,36.1033743,-115.1693962
Days Inn Las Vegas At Wild Wild West Gambling Hall,3.0,80,36.101165765817,-115.18502506002
Balii Nails,3.5,24,36.219859,-115.250331
Badger Cafe,4.0,95,36.1001186,-115.1269965
Melons Smoothies N More,3.0,24,36.071207,-115.242955
Bona Pizza,3.5,18,36.055414,-115.241332
Red Rock Campground,3.5,3,36.1478557,-115.3468323
The Rat Pack is Back,4.0,31,36.1186984,-115.1864851
Stripper Bar,3.0,18,36.1111846,-115.1707331
Beauty in Vegas,3.5,10,36.175,-115.136389
Never Settle Fitness,5.0,5,36.112869,-115.301796
Johnny Smalls,3.5,136,36.1090162611928,-115.153868794441
Cash For Gold of Las Vegas,2.5,5,36.1428,-115.278464
Timpano Tavern,3.0,12,36.1214517,-115.1696112
Showgirl Video,3.5,11,36.1626974,-115.1448362
Papa John's Pizza,3.0,12,36.2994759,-115.2804655
Showroom at South Point,4.0,20,36.0113116,-115.1747074
Rock & Rita's,2.5,97,36.136946733987,-115.16381357871
It's Mine Now Kids Resale,5.0,5,36.2185429,-115.2595642
Slades Polynesian Crafts,5.0,3,36.1740931,-115.2600086
Delicious & Best Chinese Food,3.0,9,36.1226529,-115.1441793
El Pollo Loco,3.0,31,36.2896115,-115.2874864
Apothecary,5.0,6,36.124257,-115.168124
Paul Smith,4.5,8,36.1071613,-115.1738191
Super Star Tanning,5.0,15,36.0446928,-115.2430436
North End Pizza,4.0,132,36.2777317,-115.2865776
Tuscany Gardens,4.0,48,36.11292,-115.161534
Rod Works,4.5,16,36.2184532,-115.3238117
ESPA at VDARA,4.0,99,36.1092406,-115.1784884
Davidoff - Mandalay Bay,4.0,4,36.0930659,-115.1778316
Colosseum Cigars,4.0,5,36.1171670783395,-115.177094385827
Buffet of Buffets,4.0,317,36.1183787,-115.1726202
Las Vegas / Circus Circus KOA,2.5,32,36.1418163,-115.1659351
Robertos Taco Shop,3.5,15,36.0726428,-115.1010795
Taters n' Salads,3.5,7,36.0356261,-115.1714831
University Diner,2.5,3,36.1109405,-115.1415145
The Dog Wash,3.5,17,36.0225707,-115.1182169
Miykael Parrish Hair Care,5.0,5,36.0582387,-115.2437121
Josies Frozen Yogurt,4.0,8,36.012572,-115.156332
